"event_url","partner_name","total_partner_amount","prize_title","prize_amount","description","prize_breakdown"
"https://ethglobal.com/events/lfgho","Aave","$50,000","Vaults","$11,500","N/A","1st place: $7,000 | 2nd place: $4,500"
"https://ethglobal.com/events/lfgho","Aave","$50,000","Facilitators","$11,500","N/A","1st place: $7,000 | 2nd place: $4,500"
"https://ethglobal.com/events/lfgho","Aave","$50,000","Integration Prize","$10,000","N/A","N/A"
"https://ethglobal.com/events/lfgho","Chainlink","$5,000","Best Projects Built with CCIP and GHO","$5,000","N/A","N/A"
"https://ethglobal.com/events/lfgho","Family","$5,000","Pool Prize","$5,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Worldcoin","$20,000","Best Overall","$5,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Worldcoin","$20,000","‍Most Creative","$2,500","N/A","N/A"
"https://ethglobal.com/events/istanbul","Worldcoin","$20,000","‍⚖️Best Governance App","$2,500","N/A","N/A"
"https://ethglobal.com/events/istanbul","Worldcoin","$20,000","Best AI Use Case","$2,500","N/A","N/A"
"https://ethglobal.com/events/istanbul","Worldcoin","$20,000","Best Sign In with Worldcoin App","$2,500","N/A","N/A"
"https://ethglobal.com/events/istanbul","Worldcoin","$20,000","️Honorable Mentions","$2,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Worldcoin","$20,000","Pool Prize","$3,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Gnosis Chain","$20,000","Anti-sybil Service Prize","$3,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Gnosis Chain","$20,000","EVM Migration Tool Prize","$2,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Gnosis Chain","$20,000","NFT Infrastructure Prize","$2,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Gnosis Chain","$20,000","Most outstanding prizes using Hashi","$1,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Gnosis Chain","$20,000","Best Powerpool Finance Integration","$5,000","N/A","1st Place: $2,000 | 2nd Place: $1,500 | 3rd Place: $500 | Azuro challenge: $1,000"
"https://ethglobal.com/events/istanbul","Gnosis Chain","$20,000","Innovate on Gnosis Chain","$2,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Lens Protocol","$20,000","Best Smart Post","$10,000","N/A","1st Place: $5,000 | 2nd Place: $3,000 | 3rd Place: $2,000"
"https://ethglobal.com/events/istanbul","Lens Protocol","$20,000","Best Social Experience with Lens","$4,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Lens Protocol","$20,000","🪩Most Novel Social Experience with Lens","$2,500","N/A","N/A"
"https://ethglobal.com/events/istanbul","Lens Protocol","$20,000","Best Monetization with Lens","$2,500","N/A","N/A"
"https://ethglobal.com/events/istanbul","Lens Protocol","$20,000","⚒️Best Lens Integration","$1,000","N/A","1st Place: $500 | 2nd Place: $500"
"https://ethglobal.com/events/istanbul","Arbitrum","$20,000","Pool Prize","$5,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Arbitrum","$20,000","Best Library / Framework","$5,000","N/A","🥇 Winner: $4,000 | Runner-up: $1,000"
"https://ethglobal.com/events/istanbul","Arbitrum","$20,000","Best Stylus Project","$5,000","N/A","🥇 Winner: $4,000 | Runner-up: $1,000"
"https://ethglobal.com/events/istanbul","Arbitrum","$20,000","Most Original","$2,500","N/A","🥇 Winner: $2,000 | Runner-up: $500"
"https://ethglobal.com/events/istanbul","Arbitrum","$20,000","Best Technology","$2,500","N/A","🥇 Winner: $2,000 | Runner-up: $500"
"https://ethglobal.com/events/istanbul","1inch Network","$20,000","Most Innovative Application on top of 1inch Network's Fusion API","$5,000","N/A","1st Place: $2,500 | 2nd Place: $1,500 | 3rd Place: $1,000"
"https://ethglobal.com/events/istanbul","1inch Network","$20,000","Most Innovative Solution on top of 1inch Network's Token Plugins","$5,000","N/A","1st Place: $2,500 | 2nd Place: $1,500 | 3rd Place: $1,000"
"https://ethglobal.com/events/istanbul","1inch Network","$20,000","Enhance your app with 1inch Developer Portal APIs","$5,000","N/A","1st Place: $2,500 | 2nd Place: $1,500 | 3rd Place: $1,000"
"https://ethglobal.com/events/istanbul","1inch Network","$20,000","Open Track","$5,000","N/A","1st Place: $2,500 | 2nd Place: $1,500 | 3rd Place: $1,000"
"https://ethglobal.com/events/istanbul","Polygon","$20,000","Best use of Polygon zkEVM","$7,500","N/A","N/A"
"https://ethglobal.com/events/istanbul","Polygon","$20,000","Polygon zkEVM DeFi Challenge","$5,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Polygon","$20,000","Cross-chain / LxLy Bridge implementation","$5,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Polygon","$20,000","🆔Best use of Polygon ID to preserve user privacy","$2,500","N/A","N/A"
"https://ethglobal.com/events/istanbul","WalletConnect","$20,000","Innovation Pool Prize","$7,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","WalletConnect","$20,000","Best integration of the Web3Inbox SDK in an app","$7,000","N/A","1st Place: $3,500 | 2nd Place: $2,000 | 3rd Place: $1,500"
"https://ethglobal.com/events/istanbul","WalletConnect","$20,000","Best integration of the Web3Modal Mobile SDKS","$6,000","N/A","1st Place: $2,500 | 2nd Place: $2,000 | 3rd Place: $1,500"
"https://ethglobal.com/events/istanbul","Chiliz","$20,000","Fan Utility Tokens","$7,500","N/A","1st Place: $4,000 | 2nd Place: $2,500 | 3rd Place: $1,000"
"https://ethglobal.com/events/istanbul","Chiliz","$20,000","Sportfi Project","$7,500","N/A","1st Place: $4,000 | 2nd Place: $2,500 | 3rd Place: $1,000"
"https://ethglobal.com/events/istanbul","Chiliz","$20,000","Pool Prize","$5,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Spark","$20,000","Best use of SparkLend","$6,500","N/A","1st Place: $4,000 | 2nd Place: $2,000 | 3rd Place: $500"
"https://ethglobal.com/events/istanbul","Spark","$20,000","Best use of sDAI","$6,500","N/A","1st Place: $4,000 | 2nd Place: $2,000 | 3rd Place: $500"
"https://ethglobal.com/events/istanbul","Spark","$20,000","Best use of SparkConduits`","$7,000","N/A","1st Place: $4,000 | 2nd Place: $2,000 | 3rd Place: $1,000"
"https://ethglobal.com/events/istanbul","zkSync","$20,000","Validiums Research on zkSync","$6,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","zkSync","$20,000","Best Wallets & Smart Accounts on zkSync","$7,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","zkSync","$20,000","Best use of zkSync","$10,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","IPFS & Filecoin","$20,000","Grand Prizes","$9,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","IPFS & Filecoin","$20,000","Pool Prize","$11,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Scroll","$20,000","Deploy on Scroll","$7,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Scroll","$20,000","Best on Scroll","$10,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Chronicle Protocol","$20,000","Most Innovative Chronicle Oracle Integration","$7,000","N/A","1st Place: $4,500 | 2nd Place: $2,500"
"https://ethglobal.com/events/istanbul","Chronicle Protocol","$20,000","✅Integrate a Chronicle Oracle","$3,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Mina Protocol","$20,000","zkApps built on Mina Protocol or Protokit","$20,000","N/A","1st Place: $8,000 | 2nd Place: $6,000 | 3rd Place: $2,000 | 🏅 4th Place: $1,000×4"
"https://ethglobal.com/events/istanbul","Flashbots","$10,000","☀️Best Use of SUAVE","$1","N/A","N/A"
"https://ethglobal.com/events/istanbul","Flashbots","$10,000","Best Use of UniV4","$1","N/A","N/A"
"https://ethglobal.com/events/istanbul","Flashbots","$10,000","Best Intent UniSUAVE Design and PoC","$2,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Flashbots","$10,000","Best PFOF Design and PoC","$1,500","N/A","N/A"
"https://ethglobal.com/events/istanbul","Flashbots","$10,000","⚖️Best UniSUAVE LVR Design and PoC","$1,500","N/A","1st Place: $800 | 2nd Place: $500 | 3rd Place: $200"
"https://ethglobal.com/events/istanbul","Flashbots","$10,000","☀️Best Use of SUAVE","$2,500","N/A","1st Place: $1,500 | 2nd Place: $750 | 3rd Place: $250"
"https://ethglobal.com/events/istanbul","Flashbots","$10,000","Best Use of UniV4","$2,500","N/A","1st Place: $1,500 | 2nd Place: $750 | 3rd Place: $250"
"https://ethglobal.com/events/istanbul","Axiom","$10,000","Best overall use of Axiom","$2,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Axiom","$10,000","Most Collaborative","$2,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Axiom","$10,000","🆔Best use of Axiom for on-chain identity and reputation","$2,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Axiom","$10,000","Best use of Axiom for DeFi","$2,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Axiom","$10,000","Best use of Axiom for on-chain incentivization","$2,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Waku","$10,000","Best Overall use of Waku","$4,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Waku","$10,000","Best network state goods using Waku","$1,500","N/A","N/A"
"https://ethglobal.com/events/istanbul","Waku","$10,000","Most creative use of Waku","$1,500","N/A","N/A"
"https://ethglobal.com/events/istanbul","Waku","$10,000","Best privacy-focused project using Waku","$1,500","N/A","N/A"
"https://ethglobal.com/events/istanbul","Waku","$10,000","Best game or marketplace using Waku","$1,500","N/A","N/A"
"https://ethglobal.com/events/istanbul","CoW Protocol","$10,000","🪝Creative CoW Hooks","$4,000","N/A","1st Place: $2,750 | 2nd Place: $1,250 | 3rd Place: $500"
"https://ethglobal.com/events/istanbul","CoW Protocol","$10,000","CoW Programmatic Framework","$4,000","N/A","1st Place: $2,750 | 2nd Place: $1,250 | 3rd Place: $500"
"https://ethglobal.com/events/istanbul","CoW Protocol","$10,000","Wonderful Widgets","$1,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","CoW Protocol","$10,000","⛱️MEV Blocker Madness","$400","N/A","N/A"
"https://ethglobal.com/events/istanbul","Hyperlane","$10,000","Best Use of Hyperlane","$3,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Hyperlane","$10,000","Best Hyperlane Infrastructure","$2,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Hyperlane","$10,000","Best Use of Hyperlane Hooks","$2,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Hyperlane","$10,000","Best Interchain Application","$3,000","N/A","1st Place: $2,000 | 2nd Place: $1,000×4"
"https://ethglobal.com/events/istanbul","Mantle","$10,000","Best DeFi Project","$2,500","N/A","N/A"
"https://ethglobal.com/events/istanbul","Mantle","$10,000","Best NFT, Social, or Gaming Project","$2,500","N/A","N/A"
"https://ethglobal.com/events/istanbul","Mantle","$10,000","Best UX","$2,500","N/A","N/A"
"https://ethglobal.com/events/istanbul","Mantle","$10,000","Best Infrastructure & Tooling Project","$2,500","N/A","N/A"
"https://ethglobal.com/events/istanbul","Push Protocol","$10,000","Merhaba Push Protocol","$2,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Push Protocol","$10,000","Turkish Ice Cream - Creative Bounty","$2,500","N/A","N/A"
"https://ethglobal.com/events/istanbul","Push Protocol","$10,000","Push Chat Conditional Gating Integration for DApps","$2,500","N/A","N/A"
"https://ethglobal.com/events/istanbul","Push Protocol","$10,000","Cappadocia Hot air Balloon","$3,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","ENS","$10,000","Best Use of EVM Gateway","$3,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","ENS","$10,000","Best Use of Thorin","$2,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","ENS","$10,000","Honorary Mention","$2,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","ENS","$10,000","Best use of subname","$3,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","API3","$10,000","Best use of dAPI price feeds","$4,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","API3","$10,000","Best use of API3 QRNG","$3,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","API3","$10,000","‍♂️API3 Runners up","$3,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Aave Grants DAO","$10,000","🪙Best GHO stablecoin integration","$5,000","N/A","1st Place: $3,000 | 2nd Place: $2,000"
"https://ethglobal.com/events/istanbul","Aave Grants DAO","$10,000","Best Aave DAO tooling","$5,000","N/A","1st Place: $3,000 | 2nd Place: $2,000"
"https://ethglobal.com/events/istanbul","Chainlink","$10,000","Chainlink CCIP","$4,000","N/A","Winner: $2,500 | Runner-up: $1,500"
"https://ethglobal.com/events/istanbul","Chainlink","$10,000","Chainlink Functions","$4,000","N/A","Winner: $2,500 | Runner-up: $1,500"
"https://ethglobal.com/events/istanbul","Chainlink","$10,000","Other Chainlink Services","$2,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Gearbox","$10,000","Best use of Credit Accounts + GearBot intents","$8,000","N/A","Genius Gearbot: $5,000 | Sensei's Favorite: $3,000"
"https://ethglobal.com/events/istanbul","Gearbox","$10,000","Upcoming Senpai","$1,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Gearbox","$10,000","GearBot's Apprentice","$1,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","CELO","$10,000","Best dApps on Celo Blockchain","$6,000","N/A","1st Place: $3,000 | 2nd Place: $2,000 | 3rd Place: $1,000"
"https://ethglobal.com/events/istanbul","CELO","$10,000","Best Mobile dApp on Celo","$2,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","CELO","$10,000","Best dApp utilizing Account Abstraction or SocialConnect on Celo","$2,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","ApeCoin DAO","$10,000","Best Consumer Use Case","$5,000","N/A","1st Place: $3,000 | 2nd Place: $2,000"
"https://ethglobal.com/events/istanbul","ApeCoin DAO","$10,000","Most innovative","$5,000","N/A","1st Place: $3,000 | 2nd Place: $2,000"
"https://ethglobal.com/events/istanbul","Celestia","$10,000","Modularizoor","$8,000","N/A","🥇 Best Project: $2,000×2 | 2nd Place: $1,000×4 | 3rd Place: $500 | 3rd Place: $500×3"
"https://ethglobal.com/events/istanbul","Celestia","$10,000","Rock N’ Rollup Rumble","$2,000","N/A","1st Place: $1,500 | 2nd Place: $500"
"https://ethglobal.com/events/istanbul","UNICEF Innovation","$10,000","Most creative use of Web3 to address climate change","$6,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","UNICEF Innovation","$10,000","Most novel solution solving for cryptocurrencies in cash assistance","$4,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Base","$10,000","Build a Consumer Product","$5,000","N/A","1st Place: $2,500 | 2nd Place: $1,500 | 3rd Place: $1,000"
"https://ethglobal.com/events/istanbul","Base","$10,000","Best use of Account Abstraction and Base Paymaster","$5,000","N/A","1st Place: $2,500 | 2nd Place: $1,500 | 3rd Place: $1,000"
"https://ethglobal.com/events/istanbul","Starknet","$10,000","Madara's special prize","$2,500","N/A","N/A"
"https://ethglobal.com/events/istanbul","Starknet","$10,000","Grand Prize","$7,500","N/A","1st Place: $3,000 | 2nd Place: $2,000 | 3rd Place: $1,250×2"
"https://ethglobal.com/events/istanbul","Safe","$10,000","SAFE{CORE} PROTOCOL","$5,000","N/A","1st Place: $2,000 | 2nd Place: $1,500 | 3rd Place: $1,000 | 3rd Place: $1,000 | 4th Place: $500 | 4th Place: $500 | 5th Place: $1,000"
"https://ethglobal.com/events/istanbul","Safe","$10,000","SAFE{CORE} ACCOUNT ABSTRACTION SDK","$5,000","N/A","1st Place: $2,000 | 2nd Place: $1,500 | 3rd Place: $1,000 | 4th place: $500"
"https://ethglobal.com/events/istanbul","UMA","$10,000","Best use of UMA & Across","$10,000","N/A","3rd Place: $1,000×3 | 1st Place: $5,000 | 2nd Place: $2,000 | 3rd Place: $1,000×3"
"https://ethglobal.com/events/istanbul","XDC Network","$10,000","Best Use or Extension of Fathom Protocol","$10,000","N/A","1st Place: $4,000 | 2nd Place: $3,500 | 3rd Place: $2,500 | Runner-up: $1,000×2"
"https://ethglobal.com/events/istanbul","Cartesi","$10,000","Launch MVP locally or on Testnet/Mainnet","$10,000","N/A","1st Place: $5,000 | 2nd Place: $3,000 | 3rd Place: $1,000×2"
"https://ethglobal.com/events/istanbul","NEAR Protocol","$10,000","Best Frontend Component Built with BOS","$10,000","N/A","1st Place: $3,000 | 2nd Place: $2,000×3 | 3rd Place: $1,000"
"https://ethglobal.com/events/istanbul","Aleo","$10,000","Grand Prize","$10,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","The Graph","$7,500","Best New Subgraph","$3,000","N/A","🥇 Grand Prize: $2,000 | Runner-up: $1,000"
"https://ethglobal.com/events/istanbul","The Graph","$7,500","Best Use of Subgraph","$2,500","N/A","🥇 Grand Prize: $1,700 | Runner-up: $800"
"https://ethglobal.com/events/istanbul","The Graph","$7,500","Best Use of Substreams","$2,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Neon EVM","$7,000","Best Neon EVM use case","$5,500","N/A","1st Place: $2,500 | 2nd Place: $1,500 | 3rd Place: $1,000 | 4th place: $500"
"https://ethglobal.com/events/istanbul","Neon EVM","$7,000","Most Transactions on Neon EVM","$1,500","N/A","1st Place: $1,000 | 2nd Place: $500"
"https://ethglobal.com/events/istanbul","Aztec","$5,000","Best overall Noir application or library","$2,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Aztec","$5,000","Best overall developer tool for the Noir ecosystem","$2,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Aztec","$5,000","Best overall Aztec Sandbox dapp","$1,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Curvegrid","$5,000","The Curvegrid Prize","$5,000","N/A","1st Place: $2,000 | 2nd Place: $1,750 | 3rd Place: $1,250"
"https://ethglobal.com/events/istanbul","Certora","$5,000","Best formal specification of a project","$5,000","N/A","1st Place: $2,500 | 2nd Place: $1,500 | 3rd Place: $1,000"
"https://ethglobal.com/events/istanbul","Arx","$5,000","Best HaLo Use","$5,000","N/A","1st Place: $2,500 | 2nd Place: $1,500 | 3rd Place: $500×2"
"https://ethglobal.com/events/istanbul","Nouns DAO","$5,000","Best Public Goods","$5,000","N/A","1st Place: $2,500 | 2nd Place: $1,500 | 3rd Place: $1,000"
"https://ethglobal.com/events/istanbul","Threshold Network","$5,000","Best use of Threshold","$5,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Ethereum Foundation","$5,000","Build something with Fe","$5,000","N/A","N/A"
"https://ethglobal.com/events/istanbul","Ethereum Attestation Service","$5,000","⚡Best Use of Attestations","$5,000","N/A","N/A"
"https://ethglobal.com/events/ethonline2023","Spark","$20,000","Spark","$20,000","N/A","N/A"
"https://ethglobal.com/events/ethonline2023","Scroll","$20,000","Scroll","$20,000","N/A","N/A"
"https://ethglobal.com/events/ethonline2023","Mask Network","$10,000","Mask Network","$10,000","N/A","N/A"
"https://ethglobal.com/events/ethonline2023","Wormhole","$10,000","Wormhole","$10,000","N/A","N/A"
"https://ethglobal.com/events/ethonline2023","ApeCoin","$10,000","ApeCoin","$10,000","N/A","N/A"
"https://ethglobal.com/events/ethonline2023","Mantle","$10,000","Mantle","$10,000","N/A","N/A"
"https://ethglobal.com/events/ethonline2023","UMA","$10,000","UMA","$10,000","N/A","N/A"
"https://ethglobal.com/events/ethonline2023","Filecoin","$10,000","Filecoin","$10,000","N/A","N/A"
"https://ethglobal.com/events/ethonline2023","Polygon","$10,000","Polygon","$10,000","N/A","N/A"
"https://ethglobal.com/events/ethonline2023","Hyperlane","$10,000","Hyperlane","$10,000","N/A","N/A"
"https://ethglobal.com/events/ethonline2023","Safe","$10,000","Safe","$10,000","N/A","N/A"
"https://ethglobal.com/events/ethonline2023","Aztec","$5,000","Aztec","$5,000","N/A","N/A"
"https://ethglobal.com/events/ethonline2023","Aztec","$5,000","Best overall Noir application or library","$2,000","N/A","N/A"
"https://ethglobal.com/events/ethonline2023","Aztec","$5,000","Best overall Aztec Sandbox dapp","$2,000","N/A","N/A"
"https://ethglobal.com/events/ethonline2023","Chainlink","$5,000","Chainlink","$5,000","N/A","N/A"
"https://ethglobal.com/events/ethonline2023","Lit Protocol","$5,000","Lit Protocol","$5,000","N/A","N/A"
"https://ethglobal.com/events/ethonline2023","The Graph","$5,000","The Graph","$5,000","N/A","N/A"
"https://ethglobal.com/events/ethonline2023","Push Protocol","$5,000","Push Protocol","$5,000","N/A","N/A"
"https://ethglobal.com/events/ethonline2023","Compound Grants","$5,000","Compound Grants","$5,000","N/A","N/A"
"https://ethglobal.com/events/ethonline2023","Axelar","$5,000","Axelar","$5,000","N/A","N/A"
"https://ethglobal.com/events/ethonline2023","XMTP","$5,000","XMTP","$5,000","N/A","N/A"
"https://ethglobal.com/events/ethonline2023","Uniswap Foundation","$5,000","Uniswap Foundation","$5,000","N/A","N/A"
"https://ethglobal.com/events/ethonline2023","Tableland","$5,000","Tableland","$5,000","N/A","N/A"
"https://ethglobal.com/events/ethonline2023","Connext","$5,000","Connext","$5,000","N/A","N/A"
"https://ethglobal.com/events/ethonline2023","Cometh","$5,000","Cometh","$5,000","N/A","N/A"
"https://ethglobal.com/events/ethonline2023","Sismo","$5,000","Sismo","$5,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Worldcoin","$20,000","Worldcoin","$20,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Arbitrum","$20,000","Arbitrum","$20,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Gnosis Chain","$20,000","Gnosis Chain","$20,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Uniswap Foundation","$20,000","Uniswap Foundation","$20,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Polygon","$20,000","Polygon","$20,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","WalletConnect","$20,000","WalletConnect","$20,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","IPFS / Filecoin","$20,000","Filecoin, IPFS & more","$20,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","1inch","$20,000","1inch Network","$20,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Scroll","$16,000","Scroll","$16,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","UMA","$10,000","UMA","$10,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Hyperlane","$10,000","Hyperlane","$10,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Biconomy","$10,000","Biconomy","$10,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Starknet","$10,000","Starknet","$10,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Base","$10,000","Base","$10,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Celo","$10,000","Celo","$10,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","XMTP","$10,000","XMTP","$10,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","MetaMask","$10,000","MetaMask & Linea","$10,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Mantle","$10,000","Mantle","$10,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","XDC Foundation","$10,000","XDC Foundation","$10,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Axiom","$10,000","Axiom","$10,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","ApeCoin","$10,000","ApeCoin DAO","$10,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Aave Grants DAO","$10,000","Aave Grants DAO","$10,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Cartesi","$10,000","Cartesi","$10,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Lens Protocol","$10,000","Lens Protocol","$10,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Airstack","$10,000","Airstack","$10,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Next.ID","$10,000","Next.ID / Mask Network","$10,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","NEAR Protocol","$10,000","NEAR Protocol","$10,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","UNLIMIT","$10,000","UNLIMIT","$10,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","ENS","$10,000","ENS","$10,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Neon EVM","$10,000","Neon EVM","$10,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Safe","$10,000","Safe","$10,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","The Graph","$7,500","The Graph","$7,500","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Axelar","$5,000","Axelar","$5,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Sunscreen","$5,000","Sunscreen","$5,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Unlock Protocol","$5,000","Unlock Protocol","$5,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Lit Protocol","$5,000","Lit Protocol","$5,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Alliance","$5,000","Alliance","$5,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Privy","$5,000","Privy","$5,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Mona","$5,000","Mona","$5,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Nouns DAO","$5,000","Nouns DAO","$5,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","QuickNode","$5,000","QuickNode","$5,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Fuel Network","$5,000","Fuel","$5,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Ethereum Foundation","$5,000","Ethereum Foundation","$5,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Aleo","$5,000","Aleo","$5,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Flashbots","$5,000","Flashbots","$5,000","N/A","N/A"
"https://ethglobal.com/events/newyork2023","Compound Grants","$5,000","Compound Grants","$5,000","N/A","N/A"
"https://ethglobal.com/events/superhack","Optimism","$24,000","Optimism","$24,000","N/A","N/A"
"https://ethglobal.com/events/superhack","Base","$20,000","Base","$20,000","N/A","N/A"
"https://ethglobal.com/events/superhack","Worldcoin","$20,000","Worldcoin","$20,000","N/A","N/A"
"https://ethglobal.com/events/superhack","Zora","$20,000","ZORA","$20,000","N/A","N/A"
"https://ethglobal.com/events/superhack","Chainlink","$10,000","Chainlink","$10,000","N/A","N/A"
"https://ethglobal.com/events/superhack","Hyperlane","$10,000","Hyperlane","$10,000","N/A","N/A"
"https://ethglobal.com/events/superhack","LayerZero","$10,000","LayerZero","$10,000","N/A","N/A"
"https://ethglobal.com/events/superhack","Mode Network","$10,000","Mode","$10,000","N/A","N/A"
"https://ethglobal.com/events/superhack","The Graph","$5,000","The Graph","$5,000","N/A","N/A"
"https://ethglobal.com/events/superhack","Covalent","$5,000","Covalent","$5,000","N/A","N/A"
"https://ethglobal.com/events/superhack","Safe","$5,000","Safe","$5,000","N/A","N/A"
"https://ethglobal.com/events/superhack","Ethereum Attestation Service","$5,000","Ethereum Attestation Service","$5,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","Mina Protocol","$20,000","Mina Protocol","$20,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","MakerDAO","$20,000","MakerDAO","$20,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","Worldcoin","$20,000","Worldcoin","$20,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","Polygon","$20,000","Polygon","$20,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","Filecoin","$20,000","Filecoin, IPFS & more","$20,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","WalletConnect","$20,000","WalletConnect","$20,000","N/A","N/A"
